id,date,content,username,likecount,retweetcount,replycount,typeofphone,languge
1602340976495923204,2022-12-12 16:33:53+00:00,"Dadis est une légende. Une merveille pour la Guinée 😂😂😂
#ProcesDu28Sept",doncorgn,1,0,0,Twitter for iPhone,fr
1602340822640463872,2022-12-12 16:33:16+00:00,"Il demande aux procureurs de plaider pour lui, ses avocats sont ne sont-ils pas assez compétents pour le faire? #ProcesDu28Sept",fodeberete24,4,0,2,Twitter for iPhone,fr
1602340801945784321,2022-12-12 16:33:11+00:00,"Plusieurs techniques et tactiques utilisées par l’accusé : vouloir faire ami-ami avec les magistrats, la carte de manipulation ethnique, le contournement du sujet … qu’on nous ramène dans la salle Mr le Président 🙌🏽

#ProcesDu28Sept",Roskov_,6,3,1,Twitter for iPhone,fr
1602340569019195394,2022-12-12 16:32:16+00:00,Enfermez Dadis bha comment ça tu cries sur les personnes qui ont ton destin entre leurs mains ? L’audace et l’ironie en personne ! #ProcesDu28Sept,DjebouXoxo,0,0,1,Twitter for iPhone,fr
1602340404778631169,2022-12-12 16:31:37+00:00,« Mon pêcher qui leur suit.... »       Dadis à la barre                               Aujourd’hui encore on va entendre. #ProcesDu28Sept,isbarrie23,0,0,0,Twitter for iPhone,fr
1602340331269357568,2022-12-12 16:31:19+00:00,"Laissé Dadis faire son Dadis show va lui coûter cher avec ses avocats . 
#ProcesDu28Sept",BAlhousseny,1,0,0,Twitter for Android,fr
1602340106437885952,2022-12-12 16:30:26+00:00,"Dites à Dadis que on sait que tout le monde aime l'argent surtout les filles de Kipé 
Qu'il nous dit maintenant ce qui s'est passé à Kaleya
On va quitter.  #ProcesDu28Sept",Canadien1638,11,5,2,Twitter for Android,fr
1602339910588956675,2022-12-12 16:29:39+00:00,"Les avocats de Dadis en ce moment😂🤣
#ProcesDu28Sept https://t.co/lGy6DL52to",ambangoura,16,4,1,Twitter for iPhone,fr
1602339557319806976,2022-12-12 16:28:15+00:00,Dadis dit que ce n’est plus le temps de CNDD où ça se tapait la poitrine donc lui même qui était à la tête de CNDD se tapait la poitrine aussi non?? Le tonton là s’enfonce #ProcesDu28Sept,douceaichaa,38,5,4,Twitter for iPhone,fr
1602339252448235522,2022-12-12 16:27:02+00:00,Dadis vient de confirmer ce qu’on sait tous ! #Alphaconde n’a pas remporté les élections de 2010.#Kibaro #ProcesDu28Sept https://t.co/cy3Wghly5s,isbarrie23,0,0,0,Twitter for iPhone,fr
1602339239689060355,2022-12-12 16:26:59+00:00,"Donc Dadis confirme qu'au temps du CNED il n'y avait pas de lois.
#ProcesDu28Sept",FulaniDiall,1,0,1,Twitter for Android,fr
1602339030640857095,2022-12-12 16:26:09+00:00,"Dadis c’est comme un moteur YAMAHA plus il se chauffe plus il crie.
🤣
#TL224 #ProcesDu28Sept #DadisDisNousTout #DadisEstUnMenteur",SyllaPoutine,7,0,0,Twitter for iPhone,fr
1602338988811059203,2022-12-12 16:25:59+00:00,"La plus grande qualité du menteur n’est pas la cohérence, les questions viendront et nous saurons davantage ce qu’il sait vraiment des événements du 28 Sept 2009. 

#ProcesDu28Sept",Roskov_,2,0,0,Twitter for iPhone,fr
1602338866400317440,2022-12-12 16:25:30+00:00,"Une autre vérité de Toumba vient d’être prouvée aujourd’hui ! Il a pas tenté d’assassiner Dadis c’était juste un avertissement…façon le tonton il hurle ici franchement ça me dépasse Toumba nous a ramené un Dadis griot, comédien et plus culotté qu’avant #ProcesDu28Sept",DjebouXoxo,0,0,1,Twitter for iPhone,fr
1602338689832599555,2022-12-12 16:24:48+00:00,"Il faut une 2e balle dans la tête de Dadis pour qu’il devienne encore plus cohérent, comme la première balle lui rendue plus intelligent.

#ProcesDu28Sept",juniorkaba,0,0,0,Twitter for iPhone,fr
1602338518960934912,2022-12-12 16:24:07+00:00,"Vieux cesse les atalakus yandiii 
#ProcesDu28Sept",FulaniDiall,0,0,0,Twitter for Android,fr
1602338496143921157,2022-12-12 16:24:02+00:00,"Alors Mr le président je peut enlever mes lunettes.... Alors Mr le président je peut remettre mes lunettes.
#Proces28Septembre #ProcesDu28Sept 
On va tout enttendre ici",Hassimiou103,3,1,0,Twitter for Android,fr
1602338110007918594,2022-12-12 16:22:30+00:00,"Dadis a la main rapide, il commence déjà à taper la barre.
Toumba nous avait prévenu et les avocats ne devront pas s'approcher pour ne en prendre les conséquences. 
#ProcesDu28Sept",Nguilladjo224,0,0,0,Twitter for Android,fr
1602338090953187328,2022-12-12 16:22:25+00:00,Mais attrapez le #ProcesDu28Sept,cheiick_Mohamed,0,0,0,Twitter for iPhone,fr
1602338059600683009,2022-12-12 16:22:18+00:00,"Même ses avocats lui signal de stopper maintenant, tellement les gens s’ennuient 🤧

Trop de parole tue la parole, stop la propagande, on est fatigués d’être perdu 🤦🏾‍♂️

#ProcesDu28Sept",PtyKeita,2,1,0,Twitter for iPhone,fr
1602337846521634817,2022-12-12 16:21:27+00:00,"Même les avocats de Dadis sont choqués. Dadis est malade, je pense qu’il faut le soigner. Il est pas bien le MR, j’ai pitié pour lui.

Afroman a du taffe 

#ProcesDu28Sept",moonsieurdiallo,0,0,0,Twitter for iPhone,fr
1602337764300787713,2022-12-12 16:21:07+00:00,Eeh Dadis veut mélanger le pays !     #ProcesDu28Sept,isbarrie23,0,0,0,Twitter for iPhone,fr
1602337760777568258,2022-12-12 16:21:06+00:00,"Ladjilaaa dadis a tapé la table.😂😂
Mais il se croit où même ?😂😂😂😂
#ProcesDu28Sept",BahScientifique,0,0,1,Twitter for Android,fr
1602337741341179906,2022-12-12 16:21:02+00:00,Ne taper pas la table #ProcesDu28Sept,AAD_Bantiguel,1,0,0,Twitter for iPhone,fr
1602337695925149698,2022-12-12 16:20:51+00:00,"Dadis Showw
#Version2022 
#ProcesDu28Sept 
#laveritédoittriompher",alladindiallo31,0,0,0,Twitter for Android,en
1602337618951299073,2022-12-12 16:20:33+00:00,Maitrise de soi mon capitaine mr le président 😂😂 #ProcesDu28Sept,astoodiamond,0,0,0,Twitter for iPhone,fr
1602337511950651392,2022-12-12 16:20:07+00:00,Dadis persiste que c’est Konaté qui a donné le pouvoir #ProcesDu28Sept,celloulesage,0,0,0,Twitter for iPhone,fr
1602337491712966656,2022-12-12 16:20:02+00:00,"Il a osé taper à la barre 😂😂😂
Il me fatigue l’esprit ça y est 😭 #ProcesDu28Sept",astoodiamond,0,0,0,Twitter for iPhone,fr
1602337490358226944,2022-12-12 16:20:02+00:00,"Les nerfs sont tendus...
#ProcesDu28Sept",FulaniDiall,0,0,0,Twitter for Android,fr
1602337465691697152,2022-12-12 16:19:56+00:00,Dadis il croit qu’il est dans son salon ou quoi ?? #ProcesDu28Sept,douceaichaa,4,0,2,Twitter for iPhone,fr
1602337228851757067,2022-12-12 16:19:00+00:00,"Mdr Dadis menace les avocats là ? Il se croit toujours à l’époque du CNDD où il était l’homme fort du pays ? Calmez-vous mon capitaine Il y a des centaines de vies qui ont été arrachées à l’affection de leur famille. 
Justice, justice !

#ProcesDu28Sept",Architectekallo,0,0,0,Twitter for iPhone,fr
1602337215031410688,2022-12-12 16:18:56+00:00,"Dadis croit qu'il était dérangeant et pourtant qu'il était dérangé !
#ProcesDu28Sept",MoiseTmd,0,0,0,Twitter Web App,fr
1602336844913545225,2022-12-12 16:17:28+00:00,#ProcesDu28Sept L’ennemi de DADIS est DADIS lui-même,mondialiste27,1,0,0,Twitter for iPhone,fr
1602336833580433409,2022-12-12 16:17:25+00:00,Lui il dicte le tribunal  ou quoi yako Dadis ta beaucoup  dis mais tu na rien dis de concret tt tes preuves on ne connais pas ce qui es de dans #ProcesDu28Sept,Moustafg08,0,0,0,Twitter for Android,fr
1602336732321644544,2022-12-12 16:17:01+00:00,"🎙️ Dadis : «Le tir perpétré contre ma personne m’a rendu extrêmement intelligent». 

Ok M. Camara. 

#ProcesDu28Sept 
#DadisEstUnMenteur",OuessouDIABY,37,7,6,Twitter for iPhone,fr
1602336636955680769,2022-12-12 16:16:38+00:00,"C'est quoi cette farbayagal devant mon auguste tribunal même. 
#ProcesDu28Sept",miisbaou,6,1,1,Twitter for Android,fr
1602336606433972225,2022-12-12 16:16:31+00:00,"C'est la on se rend compte que Toumba est vraiment fort, il a réussi à nous faire un narratif chronologique et pédagogique pour nous faire sa description de tous les faits en captivant notre attention du début à la fin. 
#ProcesDu28Sept",first_pick15,4,1,1,Twitter for Android,fr
1602336377173118979,2022-12-12 16:15:36+00:00,"Procès du massacre du 28 septembre : Dadis Camara charge Toumba Diakité, rend hommage à Lansana Conté et Bambo Fofana
#Kibaro #ProcesDu28Sept https://t.co/EY1qoYykfC",Guineematin,1,0,0,Twitter for Android,fr
1602336336446382080,2022-12-12 16:15:27+00:00,"Donc il menace le tribunal maintenant ? 😂😂🤣😂
#ProcesDu28Sept",ambangoura,30,2,12,Twitter for iPhone,fr
1602336308151607297,2022-12-12 16:15:20+00:00,Quand Dadis met en garde les avocats sur les prochaines questions à venir #ProcesDu28Sept,celloulesage,0,0,0,Twitter for iPhone,fr
1602336088856608768,2022-12-12 16:14:28+00:00,"Franchement le presi Dadis est trop dans la dinguerie de raconter tout et n'importe qw...Le boug mélange tt et risque de perdre gros..

#ProcesDu28Sept 
#DadisDisNousTout",alladindiallo31,0,0,0,Twitter for Android,fr
1602335421857468416,2022-12-12 16:11:49+00:00,Dadis veut se substituer au président du tribunal #ProcesDu28Sept,celloulesage,0,0,0,Twitter for iPhone,fr
1602335279230160896,2022-12-12 16:11:15+00:00,"Aujourd'hui c'est un autre jour. Dadis show 💥 Toumba nous aurait-il menti ?
Devant le tribunal il faut des preuves 👌

#ProcesDu28Sept @ambangoura",Th_Oumar_Diallo,1,0,0,Twitter for Android,fr
1602335223085240323,2022-12-12 16:11:01+00:00,Le soldat Dadis est le dur il faut le sauver #ProcesDu28Sept,celloulesage,0,0,0,Twitter for iPhone,fr
1602335090121523204,2022-12-12 16:10:30+00:00,"DADISHOW !
#ProcesDu28Sept #Kibaro #Justice #Peace",dourah_bah,0,0,0,Twitter for Android,en
1602335089559576576,2022-12-12 16:10:29+00:00,"Ptdr Dadis il parle wassa wassa 
#ProcesDu28Sept",first_pick15,0,0,0,Twitter for Android,fr
1602334850161299456,2022-12-12 16:09:32+00:00,Dans sa tête il est magistrat #ProcesDu28Sept,cheiick_Mohamed,0,0,0,Twitter for iPhone,fr
1602334572695457792,2022-12-12 16:08:26+00:00,"Tous ceux qui vont me poser des questions ici me posent sur la complicité, MDR.
ça va barder comme tu le dis 
#ProcesDu28Sept",MoiseTmd,0,0,0,Twitter Web App,fr
1602334288950738944,2022-12-12 16:07:19+00:00,"Dadis…du DadiShow comme on en a connu.

À tenter de le suivre, on se perd dans ses points qui ne laissent d’etai pour un agencement cohérent.

C’est de la DÉMAGOGIE !
#BaraLO
#ProcesDu28Sept",MLBara_LO,0,0,1,Twitter for iPhone,fr
1602334209422630913,2022-12-12 16:07:00+00:00,"Dadis est entrain de se ridiculiser devant toute l’opinion. Quelle triste fin pour cette petite personne imbue de sa personne. 

#ProcesDu28Sept 
#DadisEstUnMenteur",OuessouDIABY,64,6,14,Twitter for iPhone,fr
1602334105576013827,2022-12-12 16:06:35+00:00,"Il se déchaîne  totalement  !!!🤣 c'est de ça  qu'on disait . Imaginez maintenant  si les avocats commenceront à lui bombarder des questions  ? 
#ProcesDu28Sept",BAlhousseny,0,0,0,Twitter for Android,fr
1602333694865428486,2022-12-12 16:04:57+00:00,"Tout ça pour ça 🤦‍♂️🤦‍♂️🤦‍♂️

 #ProcesDu28Sept",PtyKeita,0,0,0,Twitter for iPhone,fr
1602333616989675520,2022-12-12 16:04:38+00:00,Celui qui dit la vérité ne parle pas beaucoup. #ProcesDu28Sept,Ruchndongsima,2,0,0,Twitter for iPhone,fr
1602333524404715521,2022-12-12 16:04:16+00:00,"Djakarta on mémorise là-bas le coran mon président @Dadis pas le bible 
#ProcesDu28Sept 
#Dadisdevantlabare",YoungThepa,1,0,0,Twitter for Android,fr
1602333491538149378,2022-12-12 16:04:08+00:00,"Pour le moment Dadis n’a rien dit de concret.
On verra la suite 
#ProcesDu28Sept",tazby1,0,0,0,Twitter for iPhone,fr
1602333463910178817,2022-12-12 16:04:02+00:00,"Y’a Maître Paul Yomba qui reçoit des balles perdues de la part de DADIS 
Ko des Français du moyen âge . 😂
#ProcesDu28Sept",Kyll95,1,0,0,Twitter for iPhone,fr
1602333458319216642,2022-12-12 16:04:01+00:00,"😱😱😱Eeeeeh il ira à L'ACADÉMIE FRANÇAISE même😭😭 
C'est bon on assiste à une comédie là mon Dieu🤦🏾‍♂️
#ProcesDu28Sept",NfalyTraaore,1,1,0,Twitter for Android,fr
1602333367181123584,2022-12-12 16:03:39+00:00,"Dadis 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
D'ailleurs  comment  on a laissé  sur les,guinéens  pendant 2 ans ? 
#ProcesDu28Sept",BAlhousseny,0,0,0,Twitter for Android,fr
1602333230027472896,2022-12-12 16:03:06+00:00,C’est vraiment triste pour un ancien Chef d’Etat 😒 là on est entrain d’assister au #DadisShow Saison2 😂       #ProcesDu28Sept,Mlle_Foulah,14,1,3,Twitter for iPhone,fr
1602333199807414272,2022-12-12 16:02:59+00:00,"Apparement le presi Dadis est toujours hanté par son ancien aide de camps Commandant Toumba depuis les événements du 03 décembre 2009

#ProcesDu28Sept 
#Kibaro",alladindiallo31,1,0,0,Twitter for Android,fr
1602333134930018304,2022-12-12 16:02:43+00:00,Et Dadis nous fait la logique booléenne 😂 1+1 = 4 .  #ProcesDu28Sept,Thiernolaria,1,0,0,Twitter for iPhone,fr
1602333134577668096,2022-12-12 16:02:43+00:00,"Maintenant il nous raconte ses ambitions 🤦 #Dadishow 😂

#ProcesDu28Sept",AmadouOurrie,1,0,0,Twitter for Android,fr
1602333026477826050,2022-12-12 16:02:18+00:00,"Dadis, il va de coq à l’âne.😂😂😂😂
#ProcesDu28Sept",BoubaDiari,0,0,0,Twitter for iPhone,fr
1602332795191365634,2022-12-12 16:01:22+00:00,J’ai peur pour maitre tafory 😂😂😂#ProcesDu28Sept,douxAlphaa,0,1,0,Twitter for iPhone,fr
1602332626890661889,2022-12-12 16:00:42+00:00,"Reconversion en vue , le Cpt Moussa Dadis Camara dit vouloir faire des etudes de droit. 

#ProcesDu28Sept",Roskov_,0,0,0,Twitter for iPhone,fr
1602332511971033089,2022-12-12 16:00:15+00:00,« Libéré moi Mr le président » ! 🤣🤣💀 même ses avocats sont gênés ptdrr un vrai démagogue ce monsieur #ProcesDu28Sept,doumbouya_tigui,1,0,0,Twitter for iPhone,fr
1602332319565713414,2022-12-12 15:59:29+00:00,"Il dit @Dadis encore vous allez me libérer mr le President #ProcesDu28Sept 
#DadisDisNousTout",YoungThepa,2,0,0,Twitter for Android,fr
1602332306743623680,2022-12-12 15:59:26+00:00,"Donc Dadis dans sa tête il pense qu’il sera libéré par le tribunal. 
Est-ce que le patois a compris d’abord ? 

#ProcesDu28Sept 
#DadisEstUnMenteur",OuessouDIABY,53,6,15,Twitter for iPhone,fr
1602332209951772680,2022-12-12 15:59:03+00:00,"Le procès commence à être doux on retrouve Dadis show petit à petit 
Nous voulons la vérité rien que la vérité 

#ProcesDu28Sept",dialloahmedb,1,0,0,Twitter for iPhone,fr
1602332161998290946,2022-12-12 15:58:51+00:00,"Il parle trop ce gars, il sera déçu 😔
#ProcesDu28Sept",fodeberete24,0,0,0,Twitter for iPhone,fr
1602332139118383107,2022-12-12 15:58:46+00:00,Wallah dadis a disjoncté il n’est pas seul dans sa tête. Ko vous allez me libérer Mr le président du tribunal #Procesdu28sept,emad20934124,0,0,0,Twitter for iPhone,fr
1602332099956064258,2022-12-12 15:58:37+00:00,"Mais doucement vieux père 😂😂
#ProcesDu28Sept",Mariamekaba224,0,0,0,Twitter for Android,fr
1602332033023451136,2022-12-12 15:58:21+00:00,"Dadis qui drague ouvertement le président du tribunal Me Tounkara 
#ProcesDu28Sept",GMeurtri,5,1,2,Twitter for Android,fr
1602331986017886211,2022-12-12 15:58:10+00:00,"Wallah suis déçu 😴
#ProcesDu28Sept",IbrahEDLAB,1,0,1,Twitter for Android,fr
1602331966367490049,2022-12-12 15:58:05+00:00,"Il a fumé quoi?ko par votre sagesse vous allez me libérer 😂😭😭😭
C’est le summum de la bêtise la wow #ProcesDu28Sept",astoodiamond,1,0,0,Twitter for iPhone,fr
1602331965537009666,2022-12-12 15:58:05+00:00,"Monsieur le Président qu'est ce que vous attendez pour me libérer ? 
Tu mérites la perpet cousin, continue à blaguer ici
#ProcesDu28Sept",MoiseTmd,0,0,0,Twitter Web App,fr
1602331851867258882,2022-12-12 15:57:38+00:00,"Il dit que le Président doit le libérer hein, n’bon … 

#ProcesDu28Sept",Roskov_,1,0,1,Twitter for iPhone,fr
1602331739375943682,2022-12-12 15:57:11+00:00,Dadis exigé que on lui libéré #ProcesDu28Sept,wourytimbibah,0,0,0,Twitter for Android,fr
1602331728919543809,2022-12-12 15:57:08+00:00,Mdr Dadis te libérer pour aller où ?🤣🤣😂 il veut mettre la pression sur le président 🤦🏽‍♂️ #ProcesDu28Sept,adamdoun6,0,0,0,Twitter for iPhone,fr
1602331666407690248,2022-12-12 15:56:53+00:00,"calmaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa   
dadissssssssssssss #ProcesDu28Sept",thiernob6215,0,0,0,Twitter Web App,pt
1602331607536488450,2022-12-12 15:56:39+00:00,Dans la tête de Dadis #ProcesDu28Sept https://t.co/Bo2J3UHvYS,JhonnymedK,0,0,0,Twitter for iPhone,fr
1602331502402060291,2022-12-12 15:56:14+00:00,"Le président ne peut pas libérer avant la fin du procès. Mr D'avis
#ProcesDu28Sept",Hassimiou103,2,0,0,Twitter for Android,fr
1602331496903237635,2022-12-12 15:56:13+00:00,"On le savait tous,mais vu que c’est lui-même #Dadis qui le dit devant un tribunal assermenté,peut-être que beaucoup vont bien approfondir leur réflexion dans ce procès…
#ProcesDu28Sept https://t.co/L0wYky969G",Boubaca88290375,0,0,0,Twitter for iPhone,fr
1602331472748490754,2022-12-12 15:56:07+00:00,"« Je sais que vous allez me libérer »😭😭😭🤣🤣🤣🤣
#ProcesDu28Sept",fadimabah1,1,0,0,Twitter for iPhone,fr
1602331350039773187,2022-12-12 15:55:38+00:00,"🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 Dadis va nous tuer de rire. Ça tourne au ridicule là !
#ProcesDu28Sept",NfalyTraaore,5,0,1,Twitter for Android,fr
1602331322923589635,2022-12-12 15:55:31+00:00,TOUMBA a vraiment traumatisé Dadis hein🤣🤣🤣 #ProcesDu28Sept,msblesage,0,0,1,Twitter for iPhone,fr
1602331201234440192,2022-12-12 15:55:02+00:00,Si vous ne me changez pas de place je vais dire au président du Tribunal Donc @ablosow9 jusqu’à présent Dadis a peur de Toumba 🙄😂😂😂Houn c’est l’homme dhé.                                          #ProcesDu28Sept,Mlle_Foulah,3,0,0,Twitter for iPhone,fr
1602331174839402498,2022-12-12 15:54:56+00:00,Toumba qui es-tu 😂 tu as traumatisé le tonton #ProcesDu28Sept,HadiiaBaarry,1,0,0,Twitter for iPhone,fr
1602331136809656321,2022-12-12 15:54:47+00:00,"Dadis aurait tjrs peur que Toumba en finisse avec lui 😂
#ProcesDu28Sept",tazby1,1,0,0,Twitter for iPhone,fr
1602331075090554883,2022-12-12 15:54:32+00:00,Donc dadis a toujours peur de toumba même en ce moment #ProcesDu28Sept,emad20934124,0,0,0,Twitter for iPhone,fr
1602330256546971650,2022-12-12 15:51:17+00:00,"#ProcesDu28Sept 

Toumba Diakité, un héros. Il n’a dit que la vérité en dépit de toutes les zones d’ombre dans sa narrative. 

Moussa Didis Camara, un mytho. Un fou. 

La Guinée, quel beau pays!!! Encore une fois, aucun ange dans le boxe des accusés du massacre du 28 septembre.",TanouDiallo18,36,8,6,Twitter for iPhone,fr
1602330176238587904,2022-12-12 15:50:58+00:00,"Dadis parle de tout sauf de ce qui s'est passé le 28 septembre 
#ProcesDu28Sept",FulaniDiall,1,0,1,Twitter for Android,fr
1602330044864598022,2022-12-12 15:50:27+00:00,"Non vrai vrai là les arguments  de Daddis n’ont aucune logique, des informations même pas structurées ça en ai limite énervant , on veut comprendre nous #ProcesDu28Sept",doumbouya_tigui,1,0,1,Twitter for iPhone,fr
1602329749287993344,2022-12-12 15:49:16+00:00,"Enfin on retrouve notre Dadis du début de son intervention, tant pis pour les consignes et stratégies de l’Afroman

#ProcesDu28Sept",moonsieurdiallo,0,0,0,Twitter for iPhone,fr
1602329227009089538,2022-12-12 15:47:12+00:00,"Dadis a oublié les consignes et la stratégie de ses avocats. Il devient enfin lui-même.

Il est 16h 46 GMT

#ProcesDu28Sept",moonsieurdiallo,0,0,0,Twitter for iPhone,fr
1602328710962679808,2022-12-12 15:45:09+00:00,"On revit le « Dadis Show » là 

#ProcesDu28Sept",Roskov_,0,0,0,Twitter for iPhone,fr
1602328684089712643,2022-12-12 15:45:02+00:00,"Mdr
Dadis doit se concentrer, il parle de tout et de rien. il n'est  pas prêt 
#ProcesDu28Sept",MoiseTmd,0,0,0,Twitter Web App,fr
1602328376810905602,2022-12-12 15:43:49+00:00,Calma dadis calmaaaaaaaaaaaaaaaaa #ProcesDu28Sept,thiernob6215,0,0,0,Twitter Web App,pt
1602328193108697090,2022-12-12 15:43:05+00:00,"Oxford, Cambridge, Harvard ......
#ProcesDu28Sept",MoiseTmd,0,0,0,Twitter Web App,en
1602327903659859968,2022-12-12 15:41:56+00:00,Parle de ce que tu connais pas de ce que les autres ont dit. Tes avocats ont déjà affronté Toumba sur ses dires . #ProcesDu28Sept,douxAlphaa,0,0,0,Twitter for iPhone,fr
1602327117085147137,2022-12-12 15:38:49+00:00,"Donc en vrai pour de vrai le capitaine Dadis pense que le tribunal s’appelle Auguste ? 

#ProcesDu28Sept 
#DadisEstUnMenteur",OuessouDIABY,12,1,3,Twitter for iPhone,fr
1602326929352413186,2022-12-12 15:38:04+00:00,"Attend c'est moi qui ne comprend pas oublient je l'impression que le président Moussa Dadis camara est la pour lire un discours ou dit ça part de vérité 
#ProcesDu28Sept",GhostCarterKing,1,1,0,Twitter for Android,fr
1602326700532322304,2022-12-12 15:37:09+00:00,"J’ai raté quelque chose ou jusque là Dadis n’a dis mot de son bébé hollandais #Marcel 

#ProcesDu28Sept",ssintaly,1,0,0,Twitter for iPhone,fr
1602326501243985920,2022-12-12 15:36:22+00:00,"Tous parle de CHAMBRE. Mais c'est quoi cette CHAMBRE là. 

#ProcesDu28Sept",bahoro09,18,2,3,Twitter for Android,fr
1602326418964336640,2022-12-12 15:36:02+00:00,Tout le monde est Homme de Dieu bizzarement #ProcesDu28Sept,iamMouctar,2,1,0,Twitter for iPhone,fr
1602326315453059077,2022-12-12 15:35:38+00:00,"Dadis lis quoi ? 

#ProcesDu28Sept",ssintaly,0,0,0,Twitter for iPhone,fr
1602325801340637184,2022-12-12 15:33:35+00:00,"Dire que cet homme a gouverné la Guinée. Pauvre pays ! 
Je préfère penser que c'était un accident ! Quoique après tout, c'était mérité. 
#Kibaro #ProcesDu28Sept",OuryMoDT,4,1,0,Twitter Web App,fr
1602325040061718530,2022-12-12 15:30:33+00:00,"Dadis quand il parle philosophie, ça n'a ni queue ni tête. Il ne s'agit pas d'une confusion mais d'une ignorance qui se veut savante. Kant n'est pas seulement maltraité, il est violé, volé, étripé...
#Kibaro
#ProcesDu28Sept",ASAS_Patronat,3,0,2,Twitter Web App,fr
1602324997552615424,2022-12-12 15:30:23+00:00,Donc Kalea c’est général Sekouba ???? Je ne comprends plus rien ??? #ProcesDu28Sept sacré affaire! Personne n’est fautif ???? #Wandaful,SamZeMac,0,0,0,Twitter for iPhone,fr
1602324484672872450,2022-12-12 15:28:21+00:00,"Il a bon dos le bon dieu.
#ProcesDu28Sept",Abdoulaye1Barry,0,0,0,Twitter for iPhone,fr
1602324107877662722,2022-12-12 15:26:51+00:00,"Un sergent ou caporal peut être le chef de régiment.
Sacré Dadis
Dadis persiste, insiste et signe

#ProcesDu28Sept",juniorkaba,0,0,0,Twitter for iPhone,fr
1602324002827034624,2022-12-12 15:26:26+00:00,"Les avocats de Dadis ne l’aide pas du tout. Le gars a totalement changé de stratégie 

INCROYABLE !!!!!!

#ProcesDu28Sept",moonsieurdiallo,0,1,0,Twitter for iPhone,fr
1602323724094545923,2022-12-12 15:25:20+00:00,"Pour l'instant, les références de Dadis :  
✅ Napoléon Bonaparte
✅ Emmanuel Kant 
✅ La rhétorique gréco-romaine

...

#ProcesDu28Sept #Proces28Septembre 
#Kibaro",dieretou,7,2,0,Twitter for iPhone,fr
1602322988371697668,2022-12-12 15:22:24+00:00,Dadis Camara veut une confrontation avec général Sékouba Konaté #ProcesDu28Sept,celloulesage,0,0,0,Twitter for iPhone,fr
1602322914589790217,2022-12-12 15:22:07+00:00,"Ko il y’a également des avocats de la partie civile, quand ils prennent la parole, c’est des mots simples et non des mots du moyen âge 😂
Là il vise directement Mr Yomba😂
#procesdu28sept..Allons seulement 😂",adilleguineen,2,0,0,Twitter for iPhone,fr
1602322546023702532,2022-12-12 15:20:39+00:00,Dites a Dadis de parler doucement on dit il est accusé o #ProcesDu28Sept,HadiiaBaarry,5,0,1,Twitter for iPhone,fr
1602322493745893378,2022-12-12 15:20:26+00:00,"Donc Dadis est venu seulement pour répondre aux déclarations de toumba ? 
Qu'est-ce qui s'est passé le 28 septembre 2009?  c'est ce qu'on veut savoir 
#ProcesDu28Sept",BAlhousseny,0,0,0,Twitter for Android,fr
1602322396282773504,2022-12-12 15:20:03+00:00,"Dadis qui envoie des piques déguisées à Maître Yomba. La réplique risque d’être épique. 

#ProcesDu28Sept 
#DadisEstUnMenteur",OuessouDIABY,21,5,4,Twitter for iPhone,fr
1602322291152621568,2022-12-12 15:19:38+00:00,"Le pedantisme 
Moyen âge 
Ça c'est un pique à Me Yomba 
#ProcesDu28Sept",GMeurtri,4,1,0,Twitter for Android,fr
1602320413920477190,2022-12-12 15:12:11+00:00,"@liimaadiallo @bintah_bah j’ai suivi le procès grâce à vous 🤣😂😂😂 Mancii 

#ProcesDu28Sept",MissFoulah,1,1,1,Twitter for iPhone,fr
1602320080674627584,2022-12-12 15:10:51+00:00,Que pensez-vous de la première partie de la comparution du président Dadis #ProcesDu28Sept,celloulesage,0,0,0,Twitter for iPhone,fr
1602319982704173056,2022-12-12 15:10:28+00:00,"Dès qu’on dit les termes pouvoir et Cellou d’autres réfléchissent par les fesses. Tous ces faux leaders là doivent passer devant ce tribunal.
#ProcesDu28Sept",medardem224,2,2,1,Twitter for iPhone,fr
1602319526535876608,2022-12-12 15:08:39+00:00,"Le mot AUGUSTE souffre trop dans la bouche de ce monsieur 😭😭😭
#ProcesDu28Sept",NfalyTraaore,0,0,0,Twitter for Android,fr
1602317500565393408,2022-12-12 15:00:36+00:00,"Akhoungni nanna problème Ra 
C'est ça Tête 
Amoufata doundoudeeeeeeeeeee
#ProcesDu28Sept https://t.co/EARUXiiLyn",GMeurtri,20,2,2,Twitter for Android,fr
1602316923169021952,2022-12-12 14:58:18+00:00,"Je l’ai dit et redit, à travers ce procès, de nombreuses manœuvres frauduleuses pratiquées sous le régime du #cndd et de celui juste après, qui sont restées floues tout ce temps se verront toutes être élucidées, et ce, one by one
 Allons seulement..
#ProcesDu28Sept",adilleguineen,2,0,1,Twitter for iPhone,fr
